SMILES,Vina
C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC4=CC=CC=C4C=N3,-7.5
C1=CC(=C(C(=C1)F)COC2C(SC3=C2C=C(C=C3)F)CN4C=CN=C4)F,-7.5
C1=CC=C(C=C1)C2=C(N=C(C3=CC=CC=C32)N4C=CN=C4)Cl,-7.5
CC1CC2C3C=C(C4=CC5=C(CC4(C3C(CC2(C1(C(=O)COC(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C,-7.5
CC1=C(C2=C(C1=CC3=CC=NC=C3)C=CC(=C2)F)CC(=O)NCC4=CC=CC=C4.Cl,-7.5
CC1=NN(C=C1CN2CCC(CC2)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)C,-7.5
CN1C2CCC1CC(C2)OC(=O)C3C4=CC=CC=C4CCC5=CC=CC=C35,-7.5
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,-7.5
CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CC#N,-7.5
CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,-7.5
C1C(CN(C1C#N)C(=O)C(C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)N)F,-7.5
C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,-7.5
CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC,-7.5
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)(O)O)O)C)O)F)C,-7.5
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,-7.5
CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4,-7.5
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O,-7.5
C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C,-7.5
C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,-7.5
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=CC(=O)NC4=O)O)O)O)O,-7.5
C1C2CC3CC1CC(C2)(C3)C(=O)NCCC4=CC(=C(C=C4)O)O,-7.5
CC(C)CC(C(=O)NC1=NN(C=C1)CC(CO)O)N2CC(=CC2=O)OC3=CC=CC=C3Cl,-7.5
CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,-7.5
CCC(C(C)C1C(O1)CC(C)(C=CC=C(C)C2C(C=CC(C(CCC(CC(=O)O2)O)(C)O)OC(=O)N3CCN(CC3)C4CCCCCC4)C)O)O,-7.5
CCN(CC)CC=C1C2=C(C=C(C=C2)Cl)NC3=CC=CC=C31,-7.5
CC1C(C(C(C(O1)OC2C(OC(C(C2(C)O)O)C)OC3=CC=CC4=C3C5=C6C7=C(C=CC(=C7C(=O)O5)C)OC(=O)C6=C4O)N)OC)O,-7.5
C1CN(CCN1)S(=O)(=O)C2=C(C=CC(=C2O)NC(=O)NC3=C(C(=CC=C3)F)Cl)Cl,-7.5
CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,-7.5
CC1=C(C=CC(=C1)C2=CC=CC=C2C(C)OCC(CNC(C)(C)CC3=CC(=C(C=C3)Cl)F)O)C(=O)O,-7.5
CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,-7.5
CC1=C(C(=O)OC2=CC(=C(C=C12)OCCCN3CCN(CC3)C4=CC=CC=C4OC)OC)C,-7.5
CC(C)S(=O)(=O)N1C2=C(C=CC(=C2)C(=NO)C3=CC=CC=C3)N=C1N,-7.5
CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,-7.5
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,-7.5
CC(=O)OC1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,-7.5
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,-7.5
CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,-7.5
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,-7.5
CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O,-7.5
C1COC(O1)(COC2=CC=CC=C2)C=CC3C(CC(C3CC=CCCCC(=O)O)O)O,-7.5
CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O,-7.5
CC(C1=CC=CC2=CC=CC=C21)NC3CCN(C3)C4=CC=C(C=C4)CC(=O)O,-7.5
CC1=NN(C(=C1C2=NC(=C(N2)C#N)C#N)Cl)C3=C(C=C(C=C3Cl)C(F)(F)F)Cl,-7.5
CC(C)C1=CN2C=CC=CC2=C1S(=O)(=O)C3=CC=C(C=C3)OCCCN(C)CCC4=CC(=C(C=C4)OC)OC,-7.5
CCN(CC)C(=O)C1C(C(CC2=C1C(=O)CC(C2)(C)C)C3=CC=CC=C3)C(=O)O,-7.5
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C(C)(C)OC4=CC=C(C=C4)Cl)C(=O)O)C,-7.5
C1C(OC2=C(C13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N,-7.5
CN(C(=O)N1C(SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,-7.5
CC1=C(SC2=C1C(=O)N(C(=O)N2CC(C3=CC=CC=C3OC)OC4CCOCC4)C(C)(C)C(=O)O)C5=NC=CO5,-7.5
CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,-7.5
C1CN(CCN1CCN2C3=CC=CC=C3NC2=O)C4=CC=CC(=C4)C(F)(F)F,-7.5
CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)OC3=C(C=C(C=C3)F)F,-7.5
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)O,-7.5
C1CN(CCN1CCC2=C(OC(=O)O2)C3=CC=C(C=C3)F)C4=CC=CC=C4,-7.5
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,-7.5
COC1=CC=C(C=C1)C2=C(N=C(N2)C(F)(F)F)C3=CC=C(C=C3)OC,-7.5
CC12CCC3C(C1CC(C2O)F)CCC4=C3C=CC(=C4)O,-7.5
CC1C2=C(C=C(C=C2)C(F)(F)F)C(C3=CC=CC=C13)CCCN(C)C,-7.5
CN1CCN(CC1)C2=NC3=C(CC4=CC=CC=C42)C=CC(=C3)F,-7.5
CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=C(C=C3)F,-7.5
C1CN(CCC12C(=O)NCN2C3=CC=C(C=C3)F)CCCC(=O)C4=CC=C(C=C4)F,-7.5
CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF,-7.5
CC1=NC=C(C(=C1O)CN(CCN(CC2=C(C(=NC=C2COP(=O)(O)O)C)O)CC(=O)O)CC(=O)O)COP(=O)(O)O,-7.5
C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,-7.5
C1C(C(=O)NC1COC2=CC=C(C=C2)C3=CC=C(C=C3)C(=N)N)CC(=O)O,-7.5
C1COC(=O)C1C2(CCN(CC2)CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl)O,-7.5
CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,-7.5
CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC(=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC)NC5CCOCC5,-7.5
CC1CCC(CC1)NC(=O)NS(=O)(=O)C2=CC=C(C=C2)CCNC(=O)N(C)C3=CC=CC=N3,-7.5
CC1(CCN1C(=O)C2=CSC3=CC=CC=C32)C(=O)N(CCCC(=O)O)CC4=CC(=CC=C4)Cl,-7.5
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,-7.5
C1CC1C(C2=NC3=C(C=CC(=C3C(=O)N2C4=CN=CC=C4)Cl)F)NC5=NC(=NC(=C5C#N)N)N,-7.5
CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C4=NN=C(O4)CC5=C(N=C(S5)C)C,-7.5
C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O,-7.5
CN1CCC2=CC3=C(C=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,-7.5
CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4C(=O)COC(=O)CCC(=O)O)C,-7.5
CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C,-7.5
CCOC1CC2=C(C1N3CCN(CC3C)C4(CCN(CC4)C(=O)C5=C(N=CN=C5C)C)C)C=CC(=C2)C(F)(F)F,-7.5
CC1(C2=C(C=CC(=C2)C3=NNC(=O)CC3)NC1=O)C,-7.5
C1=CC=C(C=C1)OC2=CC=C(C=C2)CNC(=O)C3=NC(=NO3)C4=CC(=C(C(=C4)Br)O)Br,-7.5
CC(CC1=CC=CC=C1)N(C)C(=O)CN2C(=O)C=CC(=N2)C3=CC=CC=C3,-7.5
CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=[N+](C=N3)C(C)OC(=O)N(C)C4=C(C=CC=N4)COC(=O)CNC)(C5=C(C=CC(=C5)F)F)O,-7.5
CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC,-7.5
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,-7.5
CN1C(CNC2=C1C(=O)NC(=N2)N)CCNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,-7.5
C1CN(C(=O)CN1CC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC(=CC=C4)Cl,-7.5
C1=CC2=C(C=C1S(=O)(=O)N3C4=C(C=C(C=C4)Cl)C=C3CCCC(=O)O)SC=N2,-7.5
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,-7.5
CC12CCC3C(C1CCC2C(=O)NC(C)(C)C4=CC=C(C=C4)OC)CCC5C3(C=CC(=O)N5)C,-7.5
CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F,-7.5
CC1=C(OC(=O)O1)COC(=O)C2C(SC3N2C(=O)C3NC(=O)C(C4=CC=CC=C4)N)(C)C,-7.5
COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl,-7.5
CC1CN(CCN1C2=NC=C(N=C2)C(C)(C)O)C3=NN=C(C(=C3C)C)CC4=CC=CC=C4,-7.5
CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,-7.5
CC1C2CCC(CC2C3=C(N1)C=C(C=C3OC(=O)C)OC(C)CCCC4=CC=CC=C4)O,-7.5
C1CCC23CCN(C(C2C1)CC4=C3C=C(C=C4)O)CC(=O)C5=CC=CC=C5,-7.5
C1CC(=NC1)NC2=C(C=C(C=C2)C3=CC(=C(C=C3)NC4=NCCC4)F)F,-7.5
CN1C(CCCC1CC(=O)C2=CC=CC=C2)CC(C3=CC=CC=C3)O,-7.5
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2N=C(C=C3)Cl)O)Cl,-7.5
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,-7.5
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,-7.5
CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,-7.5
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-7.5
C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O,-7.5
CC(C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO,-7.5
C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Mg+2],-7.5
CC1=NC2=C(C=C1)C(=CC=C2)NCC(CC(C)(C)C3=CC(=CC4=C3OCC4)F)(C(F)(F)F)O,-7.5
CC(C)NC1=NC2=CC(=C(C=C2N1C3C(C(C(O3)CO)O)O)Cl)Cl,-7.5
CN1CCN(CC1)CC2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4Br,-7.5
CC(C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)OCCC(C)(C)O,-7.5
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(C4=CC=CC=C4)C5=CC=CC=C5,-7.5
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,-7.5
CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O,-7.5
CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,-7.5
CN1CCN(CC1)C2=CC3=CC=CC=C3OC4=C2C=C(C=C4)OC,-7.5
C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC(=C3O2)CC(=O)O,-7.5
CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F,-7.5
COC1=CC=C(C=C1)C2=C(ON=C2C3=CC=C(C=C3)OC)CC(=O)O,-7.5
CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,-7.5
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,-7.5
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,-7.5
C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,-7.5
COCN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,-7.5
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,-7.5
CC1C2CCC(CC2C3=C(N1)C=C(C=C3OC(=O)C)OC(C)CCCC4=CC=CC=C4)O,-7.5
CC(CC(=O)N1CCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC)O,-7.5
CC(C)(C)C(=O)CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)NC3=CC=CC(=C3)NC)C4=CC=CC=N4,-7.5
CC(C(C1=NC=C(C=C1)O)O)C(C(=O)NC(C2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)N,-7.5
CC(=O)OC1CCC2C1(CCC3C2CCC4C3(CC(C(=NOC5=CC=C(C=C5)[N+](=O)[O-])C4)Cl)C)C,-7.5
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C(=O)CCC(=O)O)F)C(=O)O,-7.5
CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O,-7.5
CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,-7.5
C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,-7.5
CS(=O)(=O)N1C=C2CN(CC2=N1)C3CC(C(OC3)C4=C(C=CC(=C4)F)F)N,-7.5
C1=CC(=NC(=C1)NCC(=O)O)CN(CC2=CC=C(C=C2)N3C=CC=N3)S(=O)(=O)C4=CN=CC=C4,-7.5
C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,-7.5
C1CCN(C1)CCOC2=C3COCC=CCOCC4=CC(=CC=C4)C5=NC(=NC=C5)NC(=C3)C=C2,-7.5
CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC(CCO)CCO,-7.5
C1CN(CCN1CCCN2C(=O)C3=CC=CC=C3NC2=O)C4=CC=CC=C4,-7.5
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O,-7.5
CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=NC=CN24.C(=CC(=O)O)C(=O)O,-7.5
C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,-7.5
CC(C1=CC=C(C=C1)F)N(CC2=CC(=CC=C2)C(=O)O)C(=O)C3=CC4=CC=CC=C4N=C3,-7.5
CC1CNS(=O)(=O)N(C1)C2=CC3=C(C=C2)C(=NC=C3)C#N,-7.5
CN1CCC23C4C1CC5=C2C(=C(C=C5)OCCN6CCOCC6)OC3C(C=C4)O,-7.5
C1CN(CCN1CCCN2CCN(CC2)C3=C4C=CC(=CC4=NC=C3)Cl)C5=C6C=CC(=CC6=NC=C5)Cl,-7.5
CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,-7.5
C1CCN(C1)C2=C(C3=C(N=CC=C3)N(C2=O)C4=CC=CC=C4)O,-7.5
COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C=CO3,-7.5
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,-7.5
COCCOC1=CC=C(C=C1)N2CCN(CC2)CCN3C4=C(C=N3)C5=NC(=NN5C(=N4)N)C6=CC=CO6,-7.5
CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(O2)C(=O)O,-7.5
CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3,-7.5
CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OC5CCCC5,-7.5
CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,-7.5
C1CC(CCC1COCC(=O)O)COC(=O)N(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,-7.5
C1CC2=C(CC1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,-7.5
CC1C(CCC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O,-7.5
CN1C=C(C2=CC=CC=C21)C(=O)C3CCC4=C(C3)NC=N4,-7.5
CCN(CC)C1=NC2=C(S1)C3=C(C4=C2C5=C(C(=C4O)C)OC(C5=O)(OC=CC(C(C(C(C(C(C(C(C=CC=C(C(=O)N3)C)C)O)C)O)C)OC(=O)C)C)OC)C)O,-7.5
CC1=C2C=C(C=CC2=C(C(=N1)C(=O)NCC(=O)O)O)OC3=CC=CC=C3,-7.5
CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)C(=O)O)O)C)O,-7.5
CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,-7.5
C1CN(CCN1CCSC2=NN=C3N2C=CC=C3)C4=C(C=C(C=C4)F)F,-7.5
CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(C=C3)OC(=N4)N)N,-7.5
CCC1=NC(=C(N1CC2=CC3=C(C=C2)OC(=C3Br)C4=CC=CC=C4NS(=O)(=O)C(F)(F)F)C(=O)N)C5CC5,-7.5
CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,-7.5
CN1C2=CC=CC=C2SC(C1=O)C3=C(C=CC(=C3)OC)OCCCN(C)CCOC4=CC5=C(C=C4)OCO5,-7.5
CCOC(=O)OCC1C(C(C(C(O1)OC2=CC=CC=C2CC3=CC=C(C=C3)OC)O)O)O,-7.5
CCOC1=NN(C=C1CCC(=O)O)CC2=CC=C(C=C2)OCC3=CSC(=N3)C4=CC=CC=C4,-7.5
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,-7.5
CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,-7.5
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)SC)O)O)O)Cl,-7.5
CCN(CC)C(=O)N1CCN(CC1)CCCC2=NC3=C(N2C)C(=O)N(C(=O)N3C)C,-7.5
CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(CO)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,-7.5
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,-7.5
CCC(=O)N1CCN(CC1)C(=O)OC2C3=C(C(=O)N2C4=NC5=C(C=C4)C=CC(=N5)Cl)SCCS3,-7.5
COCC(C1=CC(=C(C=C1)OC(F)(F)F)F)NC(=O)N2CC(=O)NC3=C2N=CC(=C3)OC,-7.5
CC(=O)OC1=CC=CC=C1C(=O)OC2C3=CC=CC=C3C(=O)O2,-7.5
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,-7.5
C1COC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NCC(=O)O)CCCCN)CCC(=O)O,-7.5
CC(C(F)(F)F)(C(F)(F)F)OC(=O)C1=CC=C(C=C1)CC2=C(C3=CC=CC=C3OC2=O)O,-7.5
CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)NC(=O)C2=NC3=CC=CC=C3C=C2)O)C(=O)NC(C)(C)C,-7.5
CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCCCC3=NC=C(C=C3C)Br,-7.5
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,-7.5
CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],-7.5
CC1=C(C=CC(=C1)N2C(=O)NC(=O)N(C2=O)C)OC3=CC=C(C=C3)SC(F)(F)F,-7.5
CC1C2C(C(=O)N2C(=C1SC3CC(N(C3)C)C(=O)N4CCC(C4)NC(=O)CN=C(N)N)C(=O)O)C(C)O,-7.5
CC(C)N1C2=C(C3=CC=CC=C3C=C2)N=C1C4=CC=C(C=C4)OC,-7.5
CC(=O)C1=CC2=C(C=C1)OC(C(C2NC(=O)C3=CC(=C(C=C3)F)Cl)O)(C)C,-7.5
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,-7.5
C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,-7.5
CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)Cl)O)OC3=CC=CC=C3,-7.5
CCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)C4CC(C(O4)COC(=O)C(C(C)C)N)O,-7.5
CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)O,-7.5
CC1=C(C=CC(=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N)N,-7.5
CC(C)S(=O)(=O)N1C2=C(C=CC(=C2)C(=NO)C3=CC=CC=C3)N=C1N,-7.5
CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)C(C1O)C3=CC(=CC=C3)NC(=O)NC4C(C(C(C(O4)COS(=O)(=O)O)O)OCC5=CC=CC=C5)O)CC,-7.5
COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)O)OC,-7.5
COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Br)F)OCCN4C=CN=N4,-7.5
COC1=CC=CC=C1N2CCN(CC2)CCC3=C(NC(=O)O3)C4=CC=C(C=C4)F,-7.5
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,-7.5
CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1,-7.5
C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,-7.5
CC12CCC3C(C1CCC2=O)C(=O)C=C4C3(CCC(C4)O)C,-7.4
CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)C4=CC=CC=C4N3C)C,-7.4
CCCC1=CC2=C(S1)CNC3C2C4=CC(=C(C=C4CC3)OC(=O)C)OC(=O)C,-7.4
C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,-7.4
CC(=O)C12C(CC3C1(CCC4C3CCC5=CC(=O)CCC45C)C)OC(O2)(C)C,-7.4
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S,-7.4
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,-7.4
C1=CC=C2C(=C1)C(=O)N(C2=O)CCCCCOC3=CC=C(C=C3)N,-7.4
CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,-7.4
CN(C)CCC(C1=CC=CC=C1)OC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=CC=C4,-7.4
CC1=C(C2=C(C=C1)C(=O)N3C=C(CC3C(N2)O)C=CC(=O)N)O,-7.4
C1C(OC2=C(O1)C=CC3=C2CC(=O)N3)CNCC4=CC=CC=C4,-7.4
CN1CCN2C(C1)C3=CC=CN3CC4=CC=CC=C42,-7.4
CC12CC(C3=C4CCC(=O)C=C4CCC3C1CCC2(COC)OC)C5=CC=C(C=C5)C=NO,-7.4
